date,apy24h,volume24hUsd,feesAndRewards24hUsd,cumulativeFeesAndRewardsUsd,stakingYieldA,stakingYieldB
2023-12-05T13:00:00.000Z,0,0,0,0,0,0
2023-12-05T14:00:00.000Z,0,0,0,0,0,0
2023-12-05T15:00:00.000Z,0,0,0,0,0,0
2023-12-05T16:00:00.000Z,0,0,0,0,0,0
2023-12-05T17:00:00.000Z,0,0,0,0,0,0
2023-12-05T18:00:00.000Z,0,0,0,0,0,0
2023-12-05T19:00:00.000Z,0,0,0,0,0,0
2023-12-05T20:00:00.000Z,0,0,0,0,0,0
2023-12-05T21:00:00.000Z,0,0,0,0,0,0
2023-12-05T22:00:00.000Z,0,0,0,0,0,0
2023-12-05T23:00:00.000Z,0,0,0,0,0,0.02586133287502958214374224926994533043665
2023-12-07T00:00:00.000Z,0.044324087029920602823881625298969588236,131.7083716777,0.0119196076,0.0091733112060980675690582937891,0,0.03607181009621971078605614684475147597545
2023-12-07T01:00:00.000Z,0.044324087029920602823881625298969588236,239.4772272006,0.0216726891,0.0091733112060980675690582937891,0,0.0373803603248509154133893977591368953407
2023-12-07T02:00:00.000Z,0.067504757637929713111576235764058124717,237.1131147269,0.0216726891,0.0091733112060980675690582937891,0,0.04805449366262182185742929925268153606054
2023-12-07T03:00:00.000Z,0.061285388116130673971007345233082454487,237.1131147269,0.0214587369,0.0091733112060980675690582937891,0,0.04662189207337901776198879862191605335112
2023-12-07T04:00:00.000Z,0.061285388116130673971007345233082454487,237.1131147269,0.0214587369,0.0091733112060980675690582937891,0,0.04438620431167855114215469650431630793533
2023-12-07T05:00:00.000Z,0.061285388116130673971007345233082454487,237.1131147269,0.0214587369,0.01823091121583723273634134098482,0,0.04503609321000862991927875488646749084987
2023-12-07T06:00:00.000Z,0.061285388116130673971007345233082454487,237.1131147269,0.0214587369,0.01877262687275304734399624098482,0,0.04701135782091882733191384542965736081863
2023-12-07T07:00:00.000Z,0.061285388116130673971007345233082454487,237.1131147269,0.0214587369,0.01877262687275304734399624098482,0,0.04699949130360533483821265983920773758431
2023-12-07T08:00:00.000Z,0.061285388116130673971007345233082454487,237.1131147269,0.0214587369,0.01877262687275304734399624098482,0,0.04717717483266098507741205756712172008113
2023-12-07T09:00:00.000Z,0.061285388116130673971007345233082454487,237.1131147269,0.0214587369,0.01877262687275304734399624098482,0,0.05394124237806014051758522736225527103537
2023-12-07T10:00:00.000Z,0.061285388116130673971007345233082454487,237.1131147269,0.0214587369,0.02851740983745443320647799548042,0,0.0597663483769923160681794097167722092142
2023-12-07T11:00:00.000Z,0.061285388116130673971007345233082454487,237.1131147269,0.0214587369,0.02851740983745443320647799548042,0,0.05636407599967470234872900810866158323473
2023-12-07T13:00:00.000Z,0.205358979357785821784551113910958599276,746.8854684748,0.0675931349,0.0471379620113121321699182096397,0,0.04870663580390598650168305502355543762849
2023-12-07T14:00:00.000Z,0.236597664739999415323157503604332895,850.0408527825,0.0769286972,0.0471379620113121321699182096397,0,0.04914158283367196686877627214203756307731
2023-12-07T15:00:00.000Z,0.236597664739999415323157503604332895,850.0408527825,0.0769286972,0.0471379620113121321699182096397,0,0.05204153676592826761932987856939469770008
2023-12-07T16:00:00.000Z,0.272620276567334395606383447714797524477,968.7585829332,0.0876726518,0.0471379620113121321699182096397,0,0.06673053482131273951005755928254603917642
2023-12-07T17:00:00.000Z,0.388829101188522824978801513535958530343,1330.1457321112,0.1203781888,0.0471379620113121321699182096397,0,0.05615502594749749255743328006072361088263
2023-12-07T18:00:00.000Z,0.471140887741201430395630121993629837915,1570.2755835682,0.1421099403,0.06881692173988650498106253769003,0,0.03719499193049092910164421112313254539893
2023-12-07T19:00:00.000Z,0.511328908855257642520624809306101249472,1681.4307272359,0.1521694808,0.0982592984076019010674903518692,0,0.0327548444878442406886861888738096148434
2023-12-07T20:00:00.000Z,0.55296383206282959818344249493794006237,1794.8101168089,0.1624303156,0.0982592984076019010674903518692,0,0.03894721605893248536111127804995222639208
2023-12-07T21:00:00.000Z,0.590539715284923178031405183780849750351,1894.1888017456,0.1714240866,0.0982592984076019010674903518692,0,0.0405045275889644583755711430333934685774
2023-12-07T22:00:00.000Z,0.634131393438917033504253858084097154175,2011.0392333507,0.1819990506,0.0982592984076019010674903518692,0,0.04872320148780286103950232633426042263979
2023-12-07T23:00:00.000Z,0.685832471703073014137806482967670705126,2144.0704839853,0.1940383788,0.11039339008041926829321530148584,0,0.06017588880115956925901600305971734912082
2023-12-08T00:00:00.000Z,0.729819309041062090720112018768619316736,2255.5311579085,0.2041255698,0.12036165123713893753312595148584,0,0.057404997307892408526289185855377405448
2023-12-08T01:00:00.000Z,0.774274073213918782917749442060376454212,2365.3512953811,0.2140642922,0.12036165123713893753312595148584,0,0.05611908141230226722399744601979794278322
2023-12-08T02:00:00.000Z,0.816657675264360078222382109588735422512,2467.5252990829,0.2233110396,0.12036165123713893753312595148584,0,0.05788539652620057635249139609778415157412
2023-12-08T03:00:00.000Z,0.816657675264360078222382109588735422512,2467.5252990829,0.2233110396,0.12960839857214674295956878062184,0,0.05788699472719753252604471531801032004083
2023-12-08T04:00:00.000Z,0.862848877668330563194134897459753844148,2580.5573963638,0.2335404444,0.12960839857214674295956878062184,0,0.06185813740923063373469057904740789203882
2023-12-08T05:00:00.000Z,0.862848877668330563194134897459753844148,2580.5573963638,0.2335404444,0.14726703858589175848105284285834,0,0.06608274125090823973768226678719338413332
2023-12-08T06:00:00.000Z,0.84963025617745554512018676677378435263,2561.0979589786,0.2317793653,0.14726703858589175848105284285834,0,0.06533280530426961880983981744634579581627
2023-12-08T07:00:00.000Z,0.846863958317524655995000098813949859855,2555.1271950594,0.2312390112,0.14726703858589175848105284285834,0,0.06736397295852491716191653574935560244592
2023-12-08T08:00:00.000Z,0.846863958317524655995000098813949859855,2555.1271950594,0.2312390112,0.14726703858589175848105284285834,0,0.06736397295852492587710397530221049023927
2023-12-08T09:00:00.000Z,0.846863958317524655995000098813949859855,2555.1271950594,0.2312390112,0.14726703858589175848105284285834,0,0.06736397295852493413955440500709127679865
2023-12-08T10:00:00.000Z,0.846863958317524655995000098813949859855,2555.1271950594,0.2312390112,0.14726703858589175848105284285834,0,0.06736397295852494636345367086993169340247
2023-12-08T11:00:00.000Z,0.796789576260166370275377711944828503808,2445.9422659408,0.2213577751,0.14726703858589175848105284285834,0,0.0673639729585249521358505464154787275655
2023-12-08T12:00:00.000Z,0.750191065123411863061455182716294067075,2341.7860041211,0.2119316334,0.14726703858589175848105284285834,0,0.06736397295852497092443645505039759466156
2023-12-08T18:00:00.000Z,0.43151043066955483490178919187778547131,1528.9614701453,0.138371013,0.15536513851230436777721743319785,0,0.06736222040878342812941938276362863832746
2023-12-08T19:00:00.000Z,0.43151043066955483490178919187778547131,1528.9614701453,0.138371013,0.15536513851230436777721743319785,0,0.06736222040878343122626335336012621339442
2023-12-08T20:00:00.000Z,0.351410185151033130647453504031527741949,1288.8316186882,0.1166392615,0.15536513851230436777721743319785,0,0.06736222040878344154907658868073962078914
2023-12-08T21:00:00.000Z,0.315463726386804833027871669548092686612,1177.6764750206,0.106579721,0.15536513851230436777721743319785,0,0.0673622204087834511837022749785280607791
2023-12-08T22:00:00.000Z,0.248432072171091059794718949877163061707,964.656197725,0.0873013859,0.15536513851230436777721743319785,0,0.06736222040878346058893211160120854692854
2023-12-08T23:00:00.000Z,0.216470755298164972524512144753085926135,857.149544988,0.0775720338,0.15536513851230436777721743319785,0,0.06736222040878347033825572273306595147242
2023-12-09T00:00:00.000Z,0.183994588375519918459476369026182384557,740.2991133829,0.0669970698,0.15536513851230436777721743319785,0,0.06736222040878348008757933386348909243243
2023-12-09T01:00:00.000Z,0.147649238411112376548047723256581186323,607.2678627482,0.0549577416,0.15536513851230436777721743319785,0,0.06738572423107211517677413338068042449947
2023-12-09T02:00:00.000Z,0.118433752175944084861180615407727722806,495.807188825,0.0448705506,0.15844431316766230757659337261385,0,0.0673850181921386405902287400100539937361
2023-12-09T03:00:00.000Z,0.098431013406069006319762276419730303964,420.0426899342,0.0380138634,0.15844431316766230757659337261385,0,0.06738501819213864993339458413352338234596
2023-12-09T04:00:00.000Z,0.072769092695279292968591795371904856021,317.8686862324,0.0287671161,0.15844431316766230757659337261385,0,0.06738501819213865939190815472631871582462
2023-12-09T05:00:00.000Z,0.072769092695279292968591795371904856021,317.8686862324,0.0287671161,0.15844431316766230757659337261385,0,0.06738501819213866850437854590591292409542
2023-12-09T06:00:00.000Z,0.046128962888296275478469799079616027116,204.8365889515,0.0185377113,0.15844431316766230757659337261385,0,0.06738501819213867877032620179029239742731
2023-12-09T07:00:00.000Z,0.046128962888296275478469799079616027116,204.8365889515,0.0185377113,0.15844431316766230757659337261385,0,0.06738501819213868880557840473192144272286
2023-12-09T08:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.06738501819213869930222151355430738083768
2023-12-09T09:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.06738501819213870991421234884558844815405
2023-12-09T10:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.06738501819213872029550773119411968634372
2023-12-09T11:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.06738501819213873136888947236410398532598
2023-12-09T12:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.06738501819206163895687072524119279947387
2023-12-09T13:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.0673850181920616502609479258743245831038
2023-12-09T14:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.06738501819206166191106830611666843916603
2023-12-09T15:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.06738501819206167344584095981995303846927
2023-12-09T16:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.06738501819206168498061361352124127230681
2023-12-09T17:00:00.000Z,0.027382729907765149292946521295550892214,123.8867453643,0.0112117505,0.15844431316766230757659337261385,0,0.06738501819206169674608172029449861511835
2023-12-09T18:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06738501819206170805015892091782864358483
2023-12-09T19:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06738501819206171877749748885452182310037
2023-12-09T20:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06738501819206172973553150986333962845969
2023-12-09T21:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06738501819206174103960871048107424379892
2023-12-09T22:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06738501819206175199764273148623171307689
2023-12-09T23:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06738501819206176318637220556332295566012
2023-12-10T00:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06738501819206177264488578158579062605335
2023-12-10T01:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06705659585970641337834694496057870847146
2023-12-10T02:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06705664414903743272878343260500534716049
2023-12-10T03:00:00.000Z,0.007388959410798385872613686795308570393,34.0556385818,0.0030820353,0.15844431316766230757659337261385,0,0.06705664414903745131050448015129584869705
2023-12-10T04:00:00.000Z,0,0,0,0.15844431316766230757659337261385,0,0.06705664414903747012162949124223567781671
2023-12-10T05:00:00.000Z,0,0,0,0.15844431316766230757659337261385,0,0.0670566441490374890474564841027339234981
2023-12-10T06:00:00.000Z,0,0,0,0.15844431316766230757659337261385,0,0.06705664414903750797328347695782945883608
2023-12-10T07:00:00.000Z,0,0,0,0.15844431316766230757659337261385,0,0.06705664414903753446944126694588665493234
2023-12-10T08:00:00.000Z,0,0,0,0.15844431316766230757659337261385,0,0.06705664414903754593963944442660980689172
